title,view,vote,describe,movie_genre,nation,follower,rating,season,combined_text
hitsuji no uta,15829,6.3,takeshiro kazuna học_sinh trung_học bình_thường sống họ_hàng cậu tuổi ở trường cậu_mến cô bạn yaegashi làm người_mẫu cô tập vẽ hôm yaegashi sơ_ý bay vẽ làm đứt tay thương_kazuna nhìn thấy hiểu lý sao thình_lình cậu dày_vò bởi cơn đau kỳ_lạ ảo_ảnh đầy máu chính khoảnh_khắc đời kazuna thay_đổi đau_đớn cơn thèm máu ngừng hành_hạ khiến cậu gần mất kiểm_soát quá_khứ hiện dẫn_dắt cậu trở thăm ngôi nhà cũ gia_đình ở cậu gặp người chị chizuna cách_biệt trời góc bên lề bạn anime dựa manga tên tác_giả kei toumei manga thật chi_tiết tính bi_kịch mangaka nói tác_phẩm đánh_giá cao phong_cách ấn_tượng thể_hiện cover trông bức tranh sơn dầu manga hitsuji no uta movie_liveaction sản_xuất dàn diễn_viên trẻ_sinh đến ấn_tượng thật chuyển_tải cốt cách mangaanime đặc_biệt nhân_vật chính kazuna diễn_viên oguri shun thể_hiện bạn dễ_dàng nhận diễn_viên vai anh tham_gia shinichi kudo conan live action anh_chàng lập_trình_viên trong densha otoko,anime_bộ vampire drama horror,nhật_bản,3,người_lớn,2003.0,takeshiro kazuna học_sinh trung_học bình_thường sống họ_hàng cậu tuổi ở trường cậu_mến cô bạn yaegashi làm người_mẫu cô tập vẽ hôm yaegashi sơ_ý bay vẽ làm đứt tay thương_kazuna nhìn thấy hiểu lý sao thình_lình cậu dày_vò bởi cơn đau kỳ_lạ ảo_ảnh đầy máu chính khoảnh_khắc đời kazuna thay_đổi đau_đớn cơn thèm máu ngừng hành_hạ khiến cậu gần mất kiểm_soát quá_khứ hiện dẫn_dắt cậu trở thăm ngôi nhà cũ gia_đình ở cậu gặp người chị chizuna cách_biệt trời góc bên lề bạn anime dựa manga tên tác_giả kei toumei manga thật chi_tiết tính bi_kịch mangaka nói tác_phẩm đánh_giá cao phong_cách ấn_tượng thể_hiện cover trông bức tranh sơn dầu manga hitsuji no uta movie_liveaction sản_xuất dàn diễn_viên trẻ_sinh đến ấn_tượng thật chuyển_tải cốt cách mangaanime đặc_biệt nhân_vật chính kazuna diễn_viên oguri shun thể_hiện bạn dễ_dàng nhận diễn_viên vai anh tham_gia shinichi kudo conan live action anh_chàng lập_trình_viên trong densha otoko anime_bộ vampire drama horror nhật_bản người_lớn
kowarekake no orgel special,11486,7.3,special kowarekake no orgel,anime_lẻ seinen sci-fi slice_of_life drama,nhật_bản,4,mọi_lứa_tuổi,2010.0,special kowarekake no orgel anime_lẻ seinen sci-fi slice_of_life drama nhật_bản mọi_lứa_tuổi
kowarekake no orgel,12914,7.0,ova kowarekake no orgel,anime_lẻ sci-fi slice_of_life drama music,nhật_bản,8,mọi_lứa_tuổi,2009.0,ova kowarekake no orgel anime_lẻ sci-fi slice_of_life drama music nhật_bản mọi_lứa_tuổi
kowarekake no orgel (movie),1372,8.2,câu xoay quanh keiichiro chàng thanh_niên trẻ sống độc_thân anh trả nỗi đau trong đời mình kể gia_đình anh chết bởi tai_nạn giao_thông anh người duy_nhất sống_sót ngày mưa anh tìm trú_ẩn trong ngôi đền cũ anh phát_hiện cô gái nhỏ ngồi ghế bao quanh bởi rác_thải bản_thân cô bé rác con robot người khác bỏ_rơi ở anh đưa cô robot đến tiệm sửa_chữa câu trả_lời anh nhận_thể sửa đến nhà anh cô robot căn phòng tắm dơ_bẩn đến sang hôm keiichiro nhìn thấy cô bé robot trong nhà_bếp chuẩn bữa sáng cô bé quên mất tên mình keiichiro dựa bông hoa hướng_dương trong phòng đặt tên cô bé flower sống người bắt_đầu diễn,anime_lẻ sci-fi slice_of_life drama music,nhật_bản,3,mọi_lứa_tuổi,2010.0,câu xoay quanh keiichiro chàng thanh_niên trẻ sống độc_thân anh trả nỗi đau trong đời mình kể gia_đình anh chết bởi tai_nạn giao_thông anh người duy_nhất sống_sót ngày mưa anh tìm trú_ẩn trong ngôi đền cũ anh phát_hiện cô gái nhỏ ngồi ghế bao quanh bởi rác_thải bản_thân cô bé rác con robot người khác bỏ_rơi ở anh đưa cô robot đến tiệm sửa_chữa câu trả_lời anh nhận_thể sửa đến nhà anh cô robot căn phòng tắm dơ_bẩn đến sang hôm keiichiro nhìn thấy cô bé robot trong nhà_bếp chuẩn bữa sáng cô bé quên mất tên mình keiichiro dựa bông hoa hướng_dương trong phòng đặt tên cô bé flower sống người bắt_đầu diễn anime_lẻ sci-fi slice_of_life drama music nhật_bản mọi_lứa_tuổi
koutetsujou no kabaneri,721545,9.8,trong thế_giới chịu ảnh_hưởng cách_mạng công_nghệ loài quái_vật nguy_hiểm xuất_hiện đe_dọa hàng_loạt tính_mạng nhân_loại chúng_vẻ ngoài giống thây ma gần bất_tử loài_người giết chúng đâm xuyên thủng quả tim bao_bọc bởi vỏ sắt thép bên ngoài hằng ngày họ sống trong nỗi sợ_hãi sinh_vật thây_ma gọi kanabe kia luôn sẵn_sàng lây_nhiễm_bệnh độc họ quốc_đảo hinomoto con_người xây_dựng trạm tàu nhau sống_sót tránh khỏi lũ quái_vật_họ lui_tới trạm sinh_hoạt kiếm sống dựa giúp_đỡ đội quân đầu_não trú đầu tàu hayajiro ikoma chàng kỹ_sư trẻ sống trạm aragane giúp_sức xây_dựng hayajiro cậu chế_tạo vũ_khí bí_mật tên tsuranukit zutsu dùng chống hủy_diệt bọn quái_vật ngày nọ ikoma chờ cơ_hội thử_nghiệm vũ_khí cậu gặp mumei cô gái bí_ẩn miễn kiểm_tra nhiễm_độc kabane trong đêm ikuma gặp mumei trạm hayajiro mất kiểm_soát còn đội quân trú đầu tàu hóa thành kanabe chính ấy thời_cơ sử_dụng vũ_khí bí_mật ikoma đến,anime_bộ fantasy drama horror action,nhật_bản,975,người_lớn,2016.0,trong thế_giới chịu ảnh_hưởng cách_mạng công_nghệ loài quái_vật nguy_hiểm xuất_hiện đe_dọa hàng_loạt tính_mạng nhân_loại chúng_vẻ ngoài giống thây ma gần bất_tử loài_người giết chúng đâm xuyên thủng quả tim bao_bọc bởi vỏ sắt thép bên ngoài hằng ngày họ sống trong nỗi sợ_hãi sinh_vật thây_ma gọi kanabe kia luôn sẵn_sàng lây_nhiễm_bệnh độc họ quốc_đảo hinomoto con_người xây_dựng trạm tàu nhau sống_sót tránh khỏi lũ quái_vật_họ lui_tới trạm sinh_hoạt kiếm sống dựa giúp_đỡ đội quân đầu_não trú đầu tàu hayajiro ikoma chàng kỹ_sư trẻ sống trạm aragane giúp_sức xây_dựng hayajiro cậu chế_tạo vũ_khí bí_mật tên tsuranukit zutsu dùng chống hủy_diệt bọn quái_vật ngày nọ ikoma chờ cơ_hội thử_nghiệm vũ_khí cậu gặp mumei cô gái bí_ẩn miễn kiểm_tra nhiễm_độc kabane trong đêm ikuma gặp mumei trạm hayajiro mất kiểm_soát còn đội quân trú đầu tàu hóa thành kanabe chính ấy thời_cơ sử_dụng vũ_khí bí_mật ikoma đến anime_bộ fantasy drama horror action nhật_bản người_lớn
khu vườn ngôn từ,331295,9.6,giống tác_phẩm makoto shinkai câu truyện khác nhau con_người khác nhau luôn lấy tình_cảm làm chủ_đề chính trái_ngược cms hay hoshi wo o kodomo nhân_vật trong câu lần cuối_thể đến nhau,anime_lẻ romance slice_of_life psychological drama,nhật_bản,502,tuổi_teen,2013.0,giống tác_phẩm makoto shinkai câu truyện khác nhau con_người khác nhau luôn lấy tình_cảm làm chủ_đề chính trái_ngược cms hay hoshi wo o kodomo nhân_vật trong câu lần cuối_thể đến nhau anime_lẻ romance slice_of_life psychological drama nhật_bản tuổi_teen
dáng hình thanh âm,856216,9.9,nishimiya shouko cô bé điếc nhỏ chuyển trường_lớp cậu bé ishida shouya thỏa mãn tò_mò mình cậu bé shouya khơi mào_trò bắt_nạt shouko_tật khiếm_thính trong lần bắt_nạt quá đà_shouko chảy_máu tai cô bé tiếp_tục chuyển trường shouya thay shouko lớp tẩy_chay bắt_nạt mãi tới bước cao trung_shouya hành_hạ ân_hận bởi mình làm trong quá_khứ quyết_định cậu gặp shouko lần shouya muốn bù_đắp tổn_thương cậu gây shouko thực_lòng muốn làm_bạn cô bé,anime_lẻ shounen school drama,nhật_bản,1512,tuổi_teen,2016.0,nishimiya shouko cô bé điếc nhỏ chuyển trường_lớp cậu bé ishida shouya thỏa mãn tò_mò mình cậu bé shouya khơi mào_trò bắt_nạt shouko_tật khiếm_thính trong lần bắt_nạt quá đà_shouko chảy_máu tai cô bé tiếp_tục chuyển trường shouya thay shouko lớp tẩy_chay bắt_nạt mãi tới bước cao trung_shouya hành_hạ ân_hận bởi mình làm trong quá_khứ quyết_định cậu gặp shouko lần shouya muốn bù_đắp tổn_thương cậu gây shouko thực_lòng muốn làm_bạn cô bé anime_lẻ shounen school drama nhật_bản tuổi_teen
liên minh hoà bình,207982,9.1,lấy bối_cảnh thành_phố tên sugomori sonosaki katsuhira kết_nối nhau bằng hệ_thống kizuma người liên_kết nhau gọi kizmaiver câu kiznaiver,anime_bộ sci-fi drama,nhật_bản,341,tuổi_teen,2016.0,lấy bối_cảnh thành_phố tên sugomori sonosaki katsuhira kết_nối nhau bằng hệ_thống kizuma người liên_kết nhau gọi kizmaiver câu kiznaiver anime_bộ sci-fi drama nhật_bản tuổi_teen
kiseijuu: sei no kakuritsu,1237987,9.4,câu bắt_đầu loài sinh_vật ngoài hành_tinh gọi kí_sinh trùng_tiến trái_đất chúng xâm_nhập cơ_thể đôi tai_lỗ mũi kí_sinh não chiếm_hữu con_người con kí_sinh_trùng tên migi_thể chiếm_hữu cánh_tay cậu học_sinh cấp iii shinichi izumi_thể kiểm_soát cậu ta hoàn_toàn học cách chung sống nhau chiến_đấu chống loại kí_sinh_trùng xem loài_người thức_ăn,anime_bộ seinen sci-fi psychological drama horror action,nhật_bản,1669,người_lớn,2014.0,câu bắt_đầu loài sinh_vật ngoài hành_tinh gọi kí_sinh trùng_tiến trái_đất chúng xâm_nhập cơ_thể đôi tai_lỗ mũi kí_sinh não chiếm_hữu con_người con kí_sinh_trùng tên migi_thể chiếm_hữu cánh_tay cậu học_sinh cấp iii shinichi izumi_thể kiểm_soát cậu ta hoàn_toàn học cách chung sống nhau chiến_đấu chống loại kí_sinh_trùng xem loài_người thức_ăn anime_bộ seinen sci-fi psychological drama horror action nhật_bản người_lớn
tên cậu là gì?,66639,9.8,mitsuha cô bé học_sinh cấp sống vùng nông_thôn nằm rúc sâu trong núi cha cô thị_trưởng ít ở nhà bản_thân cô sống đứa em_gái học tiểu_học bà nội_mitsuha cô bé trung_thực cô hề thích truyền_thống thờ đạo_shinto gia_đình mình bố cô tham_gia chiến_dịch tranh_cử cô than mình sống ở thị_trấn nông_thôn chật_hẹp ao_ước phong_cách sống diệu_kỳ tokyo taki cậu học_sinh cấp sống trung_tâm tokyo cậu dành thời_gian bạn_bè làm bán thời_gian nhà_hàng ý_hứng_thú kiến_trúc mỹ_thuật ngày mitsuha nằm_mơ thấy cậu trai_trẻ taki nằm_mơ thấy người con gái sống thị_trấn hẻo_lánh giữa dãy núi cậu đặt_chân tới bí_mật trải_nhiệm cá_nhân trong giấc mơ họ,anime_lẻ school romance supernatural drama,nhật_bản,1297,tuổi_teen,2016.0,mitsuha cô bé học_sinh cấp sống vùng nông_thôn nằm rúc sâu trong núi cha cô thị_trưởng ít ở nhà bản_thân cô sống đứa em_gái học tiểu_học bà nội_mitsuha cô bé trung_thực cô hề thích truyền_thống thờ đạo_shinto gia_đình mình bố cô tham_gia chiến_dịch tranh_cử cô than mình sống ở thị_trấn nông_thôn chật_hẹp ao_ước phong_cách sống diệu_kỳ tokyo taki cậu học_sinh cấp sống trung_tâm tokyo cậu dành thời_gian bạn_bè làm bán thời_gian nhà_hàng ý_hứng_thú kiến_trúc mỹ_thuật ngày mitsuha nằm_mơ thấy cậu trai_trẻ taki nằm_mơ thấy người con gái sống thị_trấn hẻo_lánh giữa dãy núi cậu đặt_chân tới bí_mật trải_nhiệm cá_nhân trong giấc mơ họ anime_lẻ school romance supernatural drama nhật_bản tuổi_teen
kimi no iru machi,1037,7.0,eba yuzuki cô gái tokyo miền quê học trung_học_phổ_thông cô ấy sống chàng trai tên kirishima haruto con trai người học nghề cô kirishima haruto muốn cô ấy ở nhà mình muốn đuổi cô đi còn cô gái khác tên kanzaki nanami người haruno_yêu … xảy,anime_bộ romance slice_of_life drama,nhật_bản,107,người_lớn,2013.0,eba yuzuki cô gái tokyo miền quê học trung_học_phổ_thông cô ấy sống chàng trai tên kirishima haruto con trai người học nghề cô kirishima haruto muốn cô ấy ở nhà mình muốn đuổi cô đi còn cô gái khác tên kanzaki nanami người haruno_yêu … xảy anime_bộ romance slice_of_life drama nhật_bản người_lớn
kemono no souja erin,2874,7.8,erin cô bé sống mẹ trong ngôi làng nuôi dạy loài bò_sát gọi touda phim nói sống thường_ngày erin xung_đột ngôi làng bên cạnh tác_phẩm uehashi nahoko tác_giả seirei no moribito,anime_bộ slice_of_life fantasy drama,nhật_bản,8,tuổi_teen,2009.0,erin cô bé sống mẹ trong ngôi làng nuôi dạy loài bò_sát gọi touda phim nói sống thường_ngày erin xung_đột ngôi làng bên cạnh tác_phẩm uehashi nahoko tác_giả seirei no moribito anime_bộ slice_of_life fantasy drama nhật_bản tuổi_teen
gió nối - the wind rises,108552,9.6,truyền cảm_hứng bởi nhà thiết_kế hàng caproni jirou_mơ bay thiết_kế loại máy_bay đẹp_cận nhỏ_thể làm phi_công jirou tham_gia phân ngành máy_bay công_ty kỹ_thuật nhật_bản lớn_trí_tuệ anh sớm công_nhận anh trở_thành trong nhà thiết_kế máy_bay thành_công nhất thế_giới kiện lịch_sử quan_trọng ảnh_hưởng sâu_đậm đến đời jirou trong bao_gồm trận trọng đất kanto khổng_lồ đại_khủng_hoảng_kinh_tế dịch lao nhật_bản tham_gia chiến_tranh anh ấy gặp yêu naoko phát trển trân_trọng_tình bạn đồng_honjou tiến_hành cách_tân khổng_lồ đưa hàng thế_giới tới tương_lai,anime_lẻ romance drama historical,nhật_bản,138,tuổi_teen,2013.0,truyền cảm_hứng bởi nhà thiết_kế hàng caproni jirou_mơ bay thiết_kế loại máy_bay đẹp_cận nhỏ_thể làm phi_công jirou tham_gia phân ngành máy_bay công_ty kỹ_thuật nhật_bản lớn_trí_tuệ anh sớm công_nhận anh trở_thành trong nhà thiết_kế máy_bay thành_công nhất thế_giới kiện lịch_sử quan_trọng ảnh_hưởng sâu_đậm đến đời jirou trong bao_gồm trận trọng đất kanto khổng_lồ đại_khủng_hoảng_kinh_tế dịch lao nhật_bản tham_gia chiến_tranh anh ấy gặp yêu naoko phát trển trân_trọng_tình bạn đồng_honjou tiến_hành cách_tân khổng_lồ đưa hàng thế_giới tới tương_lai anime_lẻ romance drama historical nhật_bản tuổi_teen
kara no kyoukai: mirai fukuin,62071,9.5,mirai fukuin_vị lai_phúc âm_lành ở tương_lai chương nằm trong bộ tiểu_thuyết kara no kyoukai ranh_giới hư,anime_lẻ seinen supernatural drama mystery,nhật_bản,31,người_lớn,2013.0,mirai fukuin_vị lai_phúc âm_lành ở tương_lai chương nằm trong bộ tiểu_thuyết kara no kyoukai ranh_giới hư anime_lẻ seinen supernatural drama mystery nhật_bản người_lớn
kanon (2006),49716,8.9,ngày tuyết trắng … tôi ngồi băng ghế gần sân ga đợi người em họ minase nayuki tôi mới gặp cô bé xa thị_trấn tôi sinh_sống đến ngày hôm nayuki sống mẹ cô bé người đề_nghị tôi đến sồng giờ tôi chuyển đến cách đột_ngột còn thị_trấn tuổi_thơ tôi đầy kỷ_niệm tôi lãng_quên … chàng trai trẻ aizawa yuuichi xuống tàu rời sân ga đến thị_trấn ngập_tràn trong tuyết trắng cậu rời giờ ký_ức cậu bỏ quên ngày_xưa đột_nhiên quay mặc_dù cậu quên cô gái ở nhớ đến cậu mối quan_hệ họ khiến cậu dần nhớ mọi kỷ_niệm đẹp quá_khứ đột_ngột quay cậu,anime_bộ romance slice_of_life supernatural drama,nhật_bản,58,tuổi_teen,2006.0,ngày tuyết trắng … tôi ngồi băng ghế gần sân ga đợi người em họ minase nayuki tôi mới gặp cô bé xa thị_trấn tôi sinh_sống đến ngày hôm nayuki sống mẹ cô bé người đề_nghị tôi đến sồng giờ tôi chuyển đến cách đột_ngột còn thị_trấn tuổi_thơ tôi đầy kỷ_niệm tôi lãng_quên … chàng trai trẻ aizawa yuuichi xuống tàu rời sân ga đến thị_trấn ngập_tràn trong tuyết trắng cậu rời giờ ký_ức cậu bỏ quên ngày_xưa đột_nhiên quay mặc_dù cậu quên cô gái ở nhớ đến cậu mối quan_hệ họ khiến cậu dần nhớ mọi kỷ_niệm đẹp quá_khứ đột_ngột quay cậu anime_bộ romance slice_of_life supernatural drama nhật_bản tuổi_teen
